stop_id,stop_name,stop_desc,stop_lat,stop_lon
3719,,,43.0607957,-88.0019351
3710,,,43.060777,-87.9797549
3711,,,43.060788,-87.9817645
3712,,,43.0608159,-87.983957
3713,,,43.0607617,-87.9874023
3714,,,43.0607746,-87.9896813
9036,,,42.9575003,-88.1087475
9037,,,42.9574426,-88.1090878
9034,,,42.9761268,-88.1083189
9035,,,42.9763621,-88.1086506
9032,,,42.9909942,-88.1098805
9033,,,42.9908806,-88.1085007
9030,,,42.9897495,-88.1199661
9031,,,42.9908115,-88.1135682
3726,,,43.0605283,-88.0222754
3727,,,43.0605379,-88.0248764
3728,,,43.0605162,-88.0280548
3720,,,43.0607967,-88.0038664
3721,,,43.0608219,-88.007339
3722,,,43.0607759,-88.0097248
3723,,,43.060726,-88.0134656
3724,,,43.0606357,-88.015995
3725,,,43.0606553,-88.0183749
9040,,,42.9467,-88.108797
9041,,,42.9468645,-88.1092851
9042,,,43.0291268,-88.1093242
2405,,,43.1826439,-87.9654706
2404,,,43.0425483,-87.9035584
3739,,,43.071097,-87.8852758
2402,,,43.0414218,-87.917977
2401,,,43.0425986,-87.9067336
2400,,,43.0428967,-87.9031049
3730,,,43.0604868,-88.0317463
3731,,,43.0604622,-88.0373052
3732,,,43.060272,-88.046822
2409,,,43.1815409,-87.9743141
3733,,,43.0604259,-88.0422059
2406,,,43.1783924,-87.9662589
9058,,,42.9526763,-87.9196281
9059,,,42.9541569,-87.919385
9057,,,42.9489344,-88.0301829
3750,,,43.0675962,-87.9107403
9052,,,43.0069401,-88.1249346
3748,,,43.067586,-87.9076448
3749,,,43.067616,-87.9094256
2414,,,43.1807641,-87.9922473
2413,,,43.1789109,-87.991712
2412,,,43.1779158,-87.9795744
2411,,,43.1804902,-87.9795311
2410,,,43.183077,-87.9753297
3740,,,43.0711011,-87.887709
3742,,,43.0707934,-87.8979137
3743,,,43.0694459,-87.8979226
3744,,,43.067687,-87.8979419
3745,,,43.0675417,-87.9001818
2419,,,42.9545656,-87.9391979
2418,,,42.9194581,-87.9306954
3746,,,43.0675552,-87.9026969
3747,,,43.0675528,-87.9050966
2417,,,42.9727084,-87.8603127
3760,,,43.0679861,-87.944785
9061,,,43.0449062,-88.0260967
9062,,,43.0209797,-87.9875669
9060,,,42.9547974,-87.9196038
9064,,,43.0011136,-88.0269417
2427,,,43.156067,-87.9592251
3759,,,43.0679283,-87.9423463
2426,,,43.1828907,-87.9637079
2424,,,43.1876578,-87.9646193
2423,,,43.1910291,-87.9639966
2422,,,43.1908638,-87.9640273
2420,,,42.9161213,-87.9302778
3751,,,43.0676368,-87.9138459
3752,,,43.0676672,-87.9168547
3753,,,43.067686,-87.9196766
3754,,,43.0676922,-87.9239215
3755,,,43.0677153,-87.9266908
3756,,,43.0677807,-87.9311883
3757,,,43.0678368,-87.9342747
2428,,,43.1531665,-87.9583362
3758,,,43.0678775,-87.9398473
3770,,,43.0680313,-87.9722192
3771,,,43.068049,-87.9747567
3772,,,43.0680579,-87.9772607
2441,,,43.0137909,-87.997789
2440,,,43.0144871,-87.9943141
2437,,,43.0101878,-87.9920653
2435,,,43.1874563,-87.9641845
2434,,,43.1533452,-87.9580453
3762,,,43.0679851,-87.9509655
3763,,,43.0680255,-87.9538167
3764,,,43.0679699,-87.9572887
3765,,,43.0680254,-87.9596153
3766,,,43.0680267,-87.9619848
3767,,,43.0679923,-87.9643518
3768,,,43.0679931,-87.9671631
2439,,,43.012147,-87.9943758
3769,,,43.0680153,-87.9697865
9089,,,43.0709967,-87.914276
3780,,,43.0679458,-87.9823779
3781,,,43.0679863,-87.9800257
3782,,,43.067977,-87.9776452
3783,,,43.0679155,-87.9751167
2452,,,43.00865,-88.020321
2451,,,42.9087958,-87.9203731
9084,,,42.9792129,-87.8804408
9081,,,42.9954084,-88.0413134
2450,,,43.0064352,-88.0245847
9085,,,42.9702127,-87.8650233
2449,,,43.0089478,-88.0200869
6806,,,43.1704666,-87.9847553
2448,,,43.0105932,-88.016866
2447,,,42.9066296,-87.9198265
6809,,,43.1633358,-87.9850357
2446,,,42.9036039,-87.9196749
2445,,,43.0118774,-88.0071267
2444,,,43.0121767,-88.0052582
2443,,,43.0126973,-88.0023951
2442,,,43.0130882,-88.0000755
3773,,,43.0680763,-87.9796821
3774,,,43.0680654,-87.9818536
3775,,,43.0680759,-87.9850726
3776,,,43.0680781,-87.9873673
6800,,,43.1827491,-88.0045982
3777,,,43.0681977,-87.9897853
6803,,,43.1776799,-87.9958387
3779,,,43.0679784,-87.9854577
6805,,,43.1747912,-87.9847062
6804,,,43.1776149,-87.9896531
3790,,,43.0678567,-87.9570978
3791,,,43.0678052,-87.9542358
3792,,,43.067816,-87.9513268
3794,,,43.0677968,-87.9450946
2462,,,43.012408,-87.9945431
2461,,,43.0145866,-87.9946661
2460,,,43.0136972,-87.9976163
9099,,,42.9304021,-87.9336974
6818,,,43.1341188,-87.9863521
6817,,,43.1436301,-87.9856599
2459,,,43.0129268,-88.0004652
2458,,,43.0124956,-88.0027869
2457,,,43.0121155,-88.0050545
6819,,,43.1306492,-87.9863242
2456,,,43.0116169,-88.0076064
2455,,,43.0112166,-88.009826
2454,,,43.0105857,-88.0132947
2453,,,43.0095027,-88.0172828
3784,,,43.0679373,-87.9726453
3785,,,43.0678649,-87.9701247
3786,,,43.0678753,-87.9677847
6812,,,43.1588164,-87.9850837
3787,,,43.0678762,-87.9647674
6811,,,43.1609199,-87.9849955
3788,,,43.067867,-87.9624169
6814,,,43.152073,-87.9853925
6813,,,43.1569972,-87.9852637
3789,,,43.0678471,-87.9600779
6816,,,43.1465365,-87.9856577
6815,,,43.1489248,-87.9856876
6830,,,43.0864363,-87.9872045
1143,,,42.9832282,-87.9777014
1142,,,42.9847025,-87.9752639
2473,,,42.9212937,-87.9107471
1141,,,42.985465,-87.974005
2472,,,42.9193969,-87.9304958
1140,,,42.987026,-87.9715047
2471,,,42.9163496,-87.9306062
2470,,,43.0225565,-87.9875072
6829,,,43.0883077,-87.987184
2469,,,43.022136,-87.9874761
2468,,,42.915717,-87.9197312
2467,,,42.9133366,-87.9204356
2466,,,43.0112079,-88.0105818
1134,,,43.1224463,-87.9858903
2465,,,43.0604556,-88.039787
2464,,,43.0100619,-87.9923985
3795,,,43.0677661,-87.9426362
3796,,,43.0677657,-87.940188
3797,,,43.0676668,-87.9339772
3798,,,43.067637,-87.9315862
6822,,,43.0986366,-87.9869374
6825,,,43.0938052,-87.9870366
3799,,,43.0676068,-87.9270651
6824,,,43.0956871,-87.9869859
6841,,,43.066366,-87.9875547
6840,,,43.0677957,-87.9875413
5510,,,42.9574973,-87.8502878
1154,,,42.9719859,-87.9959345
1153,,,42.9740738,-87.99279
2483,,,43.1125421,-88.026183
1152,,,42.9748957,-87.9914661
1151,,,42.9763074,-87.9891958
1150,,,43.1265414,-87.9857514
2481,,,43.1713929,-88.0184685
5508,,,42.9591278,-87.8527604
5509,,,42.9591389,-87.8504431
6839,,,43.0699499,-87.9875265
1149,,,43.12472,-87.985804
2479,,,43.0894146,-88.0372557
1148,,,42.9779091,-87.9864967
1147,,,42.9793964,-87.9841602
2478,,,43.089577,-88.0423454
1146,,,42.9800433,-87.9830324
2477,,,43.0108172,-88.0128758
2476,,,43.1842459,-88.0041854
1145,,,42.9813178,-87.980927
1144,,,42.9824209,-87.9790626
2475,,,43.0619702,-87.9005296
5500,,,42.9601789,-87.8800593
6832,,,43.0828458,-87.9873265
6831,,,43.0846176,-87.9872569
6834,,,43.0810679,-87.9873551
5503,,,42.9588658,-87.870176
6833,,,43.0816957,-87.9873157
6836,,,43.0749378,-87.9874259
5504,,,42.9590463,-87.8661936
6835,,,43.0787361,-87.9874169
5505,,,42.9590501,-87.8628938
5506,,,42.9590591,-87.8603151
6838,,,43.0714865,-87.9875059
6837,,,43.0736758,-87.9874562
5507,,,42.9590947,-87.8552204
6850,,,43.0463265,-87.9974159
6852,,,43.0416872,-87.9975155
5520,,,42.9343814,-87.8499895
5521,,,42.9335462,-87.8493689
6851,,,43.0432573,-87.9975277
1165,,,43.122756,-87.986176
2496,,,43.0749372,-87.9211744
1164,,,42.9522489,-88.0064734
1163,,,42.954067,-88.0067138
1162,,,42.9551157,-88.0064144
1161,,,42.9570358,-88.0063556
2491,,,43.0361974,-88.1055334
1160,,,42.9591481,-88.006455
5519,,,42.9375435,-87.8500018
1159,,,42.9642871,-88.0083954
2489,,,43.0358751,-88.1048064
1158,,,42.9666211,-88.0072095
1157,,,43.1249562,-87.986126
1156,,,42.9684455,-88.0015442
1155,,,42.9709884,-87.997578
2486,,,43.1196465,-88.0281875
6843,,,43.0627053,-87.9875853
5511,,,42.954971,-87.8502232
6842,,,43.0645356,-87.9875663
5512,,,42.9520514,-87.8501165
5513,,,42.9507286,-87.8501256
6845,,,43.057346,-87.987627
5514,,,42.9485041,-87.8500579
6844,,,43.0604974,-87.9876655
5515,,,42.946739,-87.8500452
6847,,,43.0531755,-87.9876969
6846,,,43.0555272,-87.9876756
5516,,,42.9449126,-87.8499823
5517,,,42.9415529,-87.8499694
6849,,,43.0473332,-87.996919
6848,,,43.0512649,-87.9968463
5518,,,42.9395113,-87.8499925
6861,,,43.026249,-88.0073468
5530,,,43.0527664,-87.9268946
6860,,,43.0287469,-88.0073702
5531,,,43.0527232,-87.9298003
4200,,,43.1100998,-88.0553877
6863,,,43.0184155,-88.0074748
6862,,,43.0237576,-88.0073868
1176,,,42.9717296,-87.9958756
1175,,,42.9700772,-87.9983552
1174,,,42.968141,-88.0015541
1173,,,42.9668861,-88.0035459
1172,,,42.9663796,-88.0079947
1171,,,42.965106,-88.0079876
1170,,,42.9589284,-88.0081661
2499,,,43.0732375,-87.9339035
2498,,,43.0679931,-87.9876808
2497,,,43.0887866,-88.0647572
6854,,,43.0363268,-87.9974964
6853,,,43.0390378,-87.9974638
5524,,,43.0732421,-87.9342021
6856,,,43.035766,-88.0019671
5525,,,43.0526964,-87.9149078
6855,,,43.0359069,-87.9996802
6858,,,43.0348868,-88.0073871
5527,,,43.0526748,-87.9183108
6857,,,43.0356001,-88.0047112
5528,,,43.0526963,-87.9199059
6859,,,43.0312561,-88.0074081
5529,,,43.0527261,-87.9227343
6870,,,42.9992742,-88.0075858
6872,,,42.9957662,-88.0077149
5540,,,43.0538462,-87.9498151
4210,,,43.1104315,-88.0459149
5541,,,43.0541578,-87.9524843
6871,,,42.9976152,-88.007666
6874,,,42.9884397,-88.0078001
4211,,,43.1067845,-88.0459379
5542,,,43.0544456,-87.9550571
4212,,,43.105136,-88.0459944
6873,,,42.9922568,-88.0077656
5543,,,43.0546965,-87.9574066
1187,,,42.9851125,-87.9740915
1186,,,42.9832486,-87.9771512
1185,,,42.9818994,-87.9793714
1184,,,42.9810148,-87.9808659
1183,,,42.9798468,-87.9827847
1182,,,42.978707,-87.9845978
1181,,,42.9774122,-87.9867972
1180,,,42.9765594,-87.9882344
1179,,,42.9744664,-87.9915549
1178,,,42.9736474,-87.9928862
1177,,,42.9726678,-87.9944508
5533,,,43.0527983,-87.9336264
6865,,,43.0119753,-88.0073891
4202,,,43.1144308,-88.0553959
6864,,,43.0167364,-88.0074274
6867,,,43.0064466,-88.0074794
4204,,,43.1170702,-88.0542254
5535,,,43.0528066,-87.9375557
5536,,,43.0528266,-87.9400251
6866,,,43.0092892,-88.0074354
4205,,,43.1184246,-88.0494955
4206,,,43.1192466,-88.0458988
6869,,,43.0010938,-88.0075826
5537,,,43.0528373,-87.9425847
5538,,,43.0532961,-87.9450356
4207,,,43.1188342,-88.0458558
6868,,,43.0028773,-88.0075582
4208,,,43.1147761,-88.0459145
5539,,,43.0535966,-87.947387
4209,,,43.112298,-88.0459263
6881,,,42.9668875,-88.0083145
6880,,,42.9683065,-88.008317
5550,,,43.0652471,-87.9817146
6883,,,42.9483968,-88.0087477
5551,,,43.0659391,-87.9831329
4220,,,43.0541377,-87.8913267
4221,,,43.053127,-87.8923271
5552,,,43.0680801,-87.9857763
6882,,,42.9521958,-88.0086242
5553,,,43.0681152,-87.9894661
4222,,,43.0504159,-87.8948756
6885,,,42.9481484,-88.0083561
5554,,,43.0681274,-87.9918652
6884,,,42.9468574,-88.0087679
4223,,,43.0484254,-87.8967667
1198,,,42.9990176,-87.9508929
1197,,,42.9978525,-87.9527941
1195,,,42.9958859,-87.9560642
1194,,,42.9945261,-87.9584352
1193,,,42.9931234,-87.9610244
1192,,,42.9916468,-87.9634702
1191,,,42.9902708,-87.9657143
1189,,,42.9879864,-87.9693419
1188,,,42.9870369,-87.9708874
5544,,,43.0549549,-87.9597221
9902,,,42.9692844,-87.9291967
6876,,,42.9811952,-88.0080172
6875,,,42.9849307,-88.0078695
5545,,,43.0552159,-87.9621873
5546,,,43.059117,-87.9699173
4215,,,43.0794175,-87.8779862
5547,,,43.0616385,-87.9747968
4216,,,43.0778071,-87.8780271
6877,,,42.977537,-88.0080353
5548,,,43.0628938,-87.9773268
4218,,,43.0569336,-87.888614
5549,,,43.0641762,-87.9796762
6879,,,42.9704477,-88.0081838
4219,,,43.0553674,-87.8901465
6890,,,42.9773091,-88.0077176
6892,,,42.9845573,-88.0075527
5560,,,43.0680742,-88.0072523
5561,,,43.0680773,-88.0097753
6891,,,42.9807663,-88.0076649
4230,,,43.0430763,-87.9575852
6894,,,42.9919053,-88.0074406
4231,,,43.0446976,-87.9581522
5562,,,43.0680286,-88.0123261
9920,,,42.9880885,-88.0652012
6893,,,42.9879457,-88.0074872
4232,,,43.044708,-87.9593455
9921,,,42.9880005,-88.0546238
5563,,,43.0679951,-88.0148091
5564,,,43.0679567,-88.0173296
4233,,,43.0446893,-87.9610525
6896,,,42.9970148,-88.0073901
6895,,,42.9955771,-88.0074145
4234,,,43.0447375,-87.9629743
5565,,,43.0679064,-88.0197944
1199,,,43.000409,-87.9486028
4224,,,43.0481841,-87.8979687
5555,,,43.0680873,-87.9947265
6887,,,42.9686681,-88.0079651
9914,,,43.0189722,-87.918321
6886,,,42.9519171,-88.008226
4225,,,43.0481679,-87.900806
5556,,,43.0680876,-87.9972346
6889,,,42.9736906,-88.0078054
4226,,,43.0482062,-87.9031773
5557,,,43.0680865,-87.9995106
6888,,,42.9699261,-88.0078644
4227,,,43.0414338,-87.9044422
5558,,,43.0680978,-88.0017113
4228,,,43.0398877,-87.9576168
5559,,,43.0681107,-88.0038559
4229,,,43.0415066,-87.9575964
5570,,,43.0711068,-88.0273949
5571,,,43.0730474,-88.0274034
4240,,,43.0531674,-87.9635056
5572,,,43.074796,-88.0274256
4241,,,43.055416,-87.963397
4242,,,43.0562957,-87.9645541
5573,,,43.0768525,-88.0274716
4243,,,43.0577365,-87.9673058
5574,,,43.0785878,-88.0275166
4244,,,43.0603676,-87.9674054
5575,,,43.0803776,-88.0275375
5576,,,43.0822572,-88.0275143
4245,,,43.0622379,-87.9673245
301,,,43.1342698,-88.0055342
302,,,43.0779076,-88.0663821
303,,,43.148976,-88.0253221
304,,,43.1264362,-87.9659445
4235,,,43.0460051,-87.9652559
6898,,,43.0009098,-88.0074166
5566,,,43.0678907,-88.0223628
5567,,,43.0678493,-88.0248797
306,,,43.0747552,-87.9202259
4236,,,43.0471273,-87.9652373
6897,,,42.9990902,-88.0074235
307,,,43.074916,-87.9198648
5568,,,43.0678278,-88.0271152
4237,,,43.0485855,-87.9652505
9922,,,42.942786,-87.8800307
308,,,42.9736751,-88.0185254
5569,,,43.0695456,-88.0274154
6899,,,43.0026934,-88.0073959
4238,,,43.0500063,-87.9635472
4239,,,43.0513779,-87.9635053
309,,,43.0639382,-88.0479139
5580,,,43.091436,-88.0275775
5581,,,43.0932414,-88.0275529
4250,,,43.0714159,-87.9671765
5582,,,43.0948964,-88.0275556
4251,,,43.0733352,-87.967225
5583,,,43.0967865,-88.0275059
4252,,,43.0749377,-87.9672054
5584,,,43.0971227,-88.0277384
4254,,,43.076787,-87.9671739
5585,,,43.0953356,-88.0278748
5586,,,43.093557,-88.0278648
4255,,,43.0789679,-87.9671163
5587,,,43.0918669,-88.0278968
4256,,,43.0809376,-87.9670657
310,,,42.9489322,-87.8723372
311,,,42.9237567,-87.9405255
313,,,42.9300446,-87.8559275
314,,,42.9594958,-87.9436357
316,,,43.0525387,-88.0045102
4246,,,43.0640878,-87.9673267
5577,,,43.084676,-88.0275635
5578,,,43.0876621,-88.0275682
317,,,43.0445873,-87.9415376
4247,,,43.0659897,-87.9673196
5579,,,43.0893968,-88.0275759
318,,,43.0820378,-87.9186376
4248,,,43.0676768,-87.9672747
319,,,42.9596165,-87.9171337
4249,,,43.0695572,-87.9672945
5591,,,43.082595,-88.0278441
4260,,,43.0877305,-87.9669019
4261,,,43.089613,-87.9668408
5592,,,43.0808053,-88.027827
4262,,,43.0915507,-87.9669036
5593,,,43.079007,-88.0277951
4263,,,43.0933697,-87.9668693
5594,,,43.0772969,-88.0277754
5595,,,43.0752776,-88.0278144
4264,,,43.0951557,-87.9668286
5596,,,43.073456,-88.0277047
4265,,,43.0967077,-87.966747
5597,,,43.0715955,-88.0277161
4266,,,43.098747,-87.966754
5598,,,43.0698654,-88.0276559
4267,,,43.1005977,-87.9666475
5590,,,43.0853672,-88.0278557
320,,,42.9736137,-87.8874023
321,,,42.9292845,-87.9301282
323,,,43.0164174,-88.0171971
325,,,43.0710377,-87.8950975
5588,,,43.0899457,-88.0278952
4257,,,43.0821562,-87.9670664
327,,,43.0710462,-87.8974857
4258,,,43.0842415,-87.9670382
5589,,,43.0878814,-88.0278682
4259,,,43.0854951,-87.9669658
329,,,42.9466995,-88.032601
4271,,,43.1082079,-87.9663118
4272,,,43.109708,-87.9662468
4273,,,43.111728,-87.966247
4275,,,43.1154571,-87.9662053
4276,,,43.118777,-87.9659935
4277,,,43.1213468,-87.9661964
4278,,,43.1230857,-87.9661348
4270,,,43.106364,-87.9663394
330,,,43.1775756,-88.008825
332,,,42.9299996,-87.9299098
333,,,42.944546,-87.9292986
334,,,42.9590864,-87.9291171
335,,,42.9741519,-87.9289775
336,,,42.9808934,-87.928869
337,,,42.9881883,-87.9287007
338,,,42.995439,-87.9285188
4268,,,43.1024751,-87.9666562
5599,,,43.0676059,-88.0271373
4269,,,43.1044464,-87.9663845
339,,,43.0026851,-87.9283857
4282,,,43.1265471,-87.9667764
4283,,,43.1281278,-87.9658469
7310,,,43.0670872,-88.0662864
4284,,,43.1266979,-87.9663068
4285,,,43.1215163,-87.9663144
7312,,,43.0672766,-88.0579142
4286,,,43.1194869,-87.9664045
4287,,,43.1158169,-87.9665267
7311,,,43.0671566,-88.0632671
4288,,,43.1139253,-87.9666459
7314,,,43.0672058,-88.0516876
7313,,,43.0673014,-88.0553492
4289,,,43.1121563,-87.9665661
4280,,,43.1196461,-87.964406
4281,,,43.129818,-87.9665851
340,,,43.0121829,-87.9254535
341,,,43.0171366,-87.9278439
342,,,43.0171276,-87.932774
343,,,43.0171009,-87.9393093
344,,,43.0170472,-87.9475661
345,,,43.0170162,-87.9572658
346,,,43.0214462,-87.9575854
347,,,43.0385377,-87.9576357
348,,,43.0443062,-87.957604
4279,,,43.1248476,-87.9661248
7305,,,43.0381449,-88.0560593
349,,,43.0484859,-87.9575841
7304,,,43.0359311,-88.0556396
7307,,,43.0422976,-88.056077
7306,,,43.0402999,-88.0560919
7309,,,43.0646874,-88.0665457
7308,,,43.0451358,-88.0560953
4293,,,43.1048258,-87.9667278
4294,,,43.1026461,-87.9670063
4295,,,43.100888,-87.967076
4296,,,43.0990916,-87.9671486
4297,,,43.0970582,-87.967166
4298,,,43.0954969,-87.9671843
4299,,,43.0935867,-87.9671879
4290,,,43.1094959,-87.9666659
350,,,43.0544761,-87.957515
4291,,,43.1084257,-87.9666754
351,,,43.0604769,-87.9574268
4292,,,43.1065482,-87.9666629
352,,,43.0677677,-87.9573366
353,,,43.0678181,-87.9482459
354,,,43.0676561,-87.9377772
355,,,43.0676175,-87.9294568
356,,,43.0675666,-87.9217059
357,,,43.0637672,-87.9198549
358,,,43.0674166,-87.9198055
10,,,43.0388781,-87.9241588
13,,,43.0603254,-87.9385373
14,,,43.0673071,-87.947155
15,,,43.0726822,-87.9540726
16,,,43.0749369,-87.9569023
17,,,43.0828171,-87.9670369
6005,,,43.0895373,-88.0329974
18,,,43.089626,-87.9757865
19,,,43.094376,-87.9817673
360,,,42.9045875,-87.8655247
361,,,42.9059856,-87.8652856
362,,,43.0891263,-87.9224967
363,,,43.0967392,-87.9268257
366,,,43.0169589,-87.9128885
367,,,43.0171652,-87.912313
369,,,43.1051075,-88.0258962
7327,,,43.1739047,-88.1120612
20,,,43.0981969,-87.986596
6011,,,43.0897163,-88.0178556
25,,,43.1194165,-88.0058544
26,,,43.1267847,-88.0058049
6014,,,43.089767,-88.0111659
27,,,43.1412557,-88.0054371
6013,,,43.0897371,-88.0141664
6016,,,43.0898392,-88.0043182
28,,,43.1484458,-88.0052472
29,,,43.1558873,-88.004839
6015,,,43.089817,-88.0075955
370,,,43.0591461,-87.957445
371,,,43.1031967,-87.9305657
372,,,43.1119695,-87.9538468
373,,,43.1119119,-87.9691703
6007,,,43.0895566,-88.0279302
6009,,,43.0896358,-88.0228461
30,,,43.1630995,-88.0045058
31,,,43.170606,-88.0051452
32,,,43.1722473,-88.0076564
6021,,,43.0898362,-87.9922977
6020,,,43.0898256,-87.994807
6023,,,43.0898156,-87.9872467
36,,,43.1706807,-88.0047078
6022,,,43.0898462,-87.9897547
37,,,43.1634566,-88.0048353
8688,,,42.9693335,-88.0475345
6025,,,42.930577,-87.9096073
6024,,,42.9303116,-87.9101568
38,,,43.156233,-88.0051464
39,,,43.148912,-88.0055393
6027,,,43.0898164,-87.9834158
6026,,,43.0599464,-87.9054879
381,,,43.0524204,-87.9173509
387,,,43.1045781,-87.931519
388,,,43.0969451,-87.927433
389,,,43.0743768,-88.0653295
6018,,,43.0898153,-87.9996755
6017,,,43.0898265,-88.0020343
6019,,,43.0898376,-87.9973568
40,,,43.1416073,-88.0057667
42,,,43.1270276,-88.0061979
43,,,43.1202697,-88.006145
6032,,,43.0897258,-87.9712259
6031,,,43.0897362,-87.9736559
6034,,,43.0896245,-87.9643981
7365,,,43.0027362,-88.0183173
6033,,,43.0897162,-87.9674552
6036,,,43.0897478,-87.9597175
49,,,43.0971591,-87.9857988
6035,,,43.0897461,-87.9623763
6038,,,43.0896979,-87.9523569
6037,,,43.0896656,-87.9560541
392,,,43.0714772,-87.921528
393,,,43.0678175,-87.921615
6030,,,43.0897778,-87.9766054
394,,,43.064076,-87.921585
396,,,43.04019,-87.9245315
398,,,43.0400474,-87.914716
399,,,43.0400363,-87.913216
6029,,,43.0897982,-87.9785257
6028,,,43.0898075,-87.9809034
50,,,43.0944469,-87.9823567
51,,,43.0896465,-87.9761678
52,,,43.0828268,-87.967426
53,,,43.0753883,-87.9578869
54,,,43.0726072,-87.9541762
55,,,43.0674056,-87.9475971
7374,,,42.9913355,-88.0508352
6043,,,43.0895326,-87.9390843
56,,,43.0606303,-87.9391596
7373,,,42.991145,-88.0518881
6045,,,43.0893868,-87.9334862
6044,,,43.0894479,-87.9360943
59,,,43.0385891,-87.9239628
6047,,,43.0892671,-87.9285659
6046,,,43.0893472,-87.9310048
6049,,,43.0892216,-87.9229091
6048,,,43.0892668,-87.9261356
7372,,,42.9945058,-88.0459074
6041,,,43.0896166,-87.9449562
6040,,,43.0901397,-87.9568999
7371,,,42.9952425,-88.044063
6039,,,43.0896968,-87.9497057
60,,,43.0387564,-87.920657
61,,,43.0387414,-87.918188
62,,,43.0386062,-87.914855
63,,,43.0386967,-87.9112599
64,,,43.0385872,-87.909187
65,,,43.0386917,-87.9072602
6054,,,43.0890439,-87.9021541
66,,,43.0387899,-87.9048434
6053,,,43.0891138,-87.9098911
6056,,,43.0890063,-87.8952163
69,,,42.9909257,-88.1140156
6055,,,43.0890264,-87.9000164
6057,,,43.0889753,-87.8926559
6059,,,43.0892356,-87.8898159
6050,,,43.0891571,-87.9198256
7383,,,42.9301638,-87.8604951
6052,,,43.0891694,-87.9121109
70,,,43.1012162,-87.9866126
71,,,43.1044967,-87.986497
72,,,43.1084562,-87.986138
73,,,43.1120928,-87.98661
74,,,43.1121348,-87.9885191
75,,,43.1121751,-87.9909528
77,,,43.1161358,-87.9909724
6065,,,43.0894474,-87.9096149
6064,,,43.0893762,-87.9070858
6067,,,43.0898266,-87.9171185
79,,,43.1191272,-87.9909927
6066,,,43.0894071,-87.9117545
6069,,,43.0894676,-87.9225487
6068,,,43.0894871,-87.9203162
6061,,,43.0892463,-87.8948373
7392,,,42.94578,-87.8746099
6060,,,43.089258,-87.892208
7391,,,42.9446039,-87.8755586
6063,,,43.089326,-87.9046572
6062,,,43.089318,-87.9009463
81,,,43.122867,-87.9909045
83,,,43.1265431,-87.9908136
84,,,43.127969,-87.9907442
85,,,43.1293656,-87.9907244
86,,,43.1341259,-87.9913735
87,,,43.1341554,-87.9949589
6076,,,43.0898171,-87.9419275
88,,,43.1341808,-87.9998335
89,,,43.1342178,-88.0020957
6075,,,43.0897586,-87.9386048
9103,,,43.0411866,-88.0455095
6078,,,43.0899166,-87.946826
6077,,,43.0898655,-87.9446071
6079,,,43.0899118,-87.9492978
9107,,,43.1487646,-88.0258271
9105,,,43.0457521,-88.0426409
6070,,,43.0895065,-87.925738
6072,,,43.0895959,-87.9306444
6071,,,43.0895465,-87.9282344
6074,,,43.0923531,-87.9400808
6073,,,43.0896119,-87.933033
91,,,43.0345517,-88.0163136
92,,,43.1342359,-88.0104969
94,,,43.1341909,-88.0154675
98,,,43.0915765,-87.9558029
99,,,43.0900129,-87.9558144
6087,,,43.0899476,-87.9722745
9113,,,42.9451148,-88.0042294
6086,,,43.0899389,-87.9697846
6089,,,43.0900083,-87.9781481
6088,,,43.0899665,-87.9761048
9112,,,42.9515593,-88.0028096
6081,,,43.0896071,-87.9569248
6080,,,43.0899425,-87.9520716
6083,,,43.0899771,-87.9619455
9110,,,43.1527835,-88.0251532
6082,,,43.0899759,-87.9594253
6085,,,43.0899224,-87.9668604
6084,,,43.0899662,-87.9639418
3804,,,43.0674769,-87.9112647
3805,,,43.0674799,-87.9097859
3806,,,43.0674466,-87.9079752
3807,,,43.0674357,-87.9055947
3808,,,43.0674654,-87.9030369
3809,,,43.0673765,-87.9005955
9108,,,43.154557,-88.0286019
9109,,,43.1558134,-88.0250679
3800,,,43.0675477,-87.9242745
3801,,,43.0675282,-87.9200563
3802,,,43.0674958,-87.9172348
6098,,,43.090103,-87.9943523
6097,,,43.0901364,-87.9918871
6099,,,43.0900458,-87.9968706
6090,,,43.090056,-87.9805244
6091,,,43.0900552,-87.9829548
6094,,,43.0900858,-87.9866948
6096,,,43.0901164,-87.9893563
6095,,,43.0892279,-87.8868877
3814,,,43.0709456,-87.8882048
3815,,,43.0709374,-87.8856968
3816,,,43.0709549,-87.8832441
3817,,,43.072587,-87.8828956
9119,,,43.195214,-88.1488227
3810,,,43.0674267,-87.8981156
3811,,,43.0690847,-87.8976805
3812,,,43.0708627,-87.897653
3813,,,43.0711758,-87.8948457
3826,,,43.040016,-87.9329844
3827,,,43.0414376,-87.9329775
3829,,,43.0441476,-87.9337915
3836,,,43.0556615,-87.9336531
2503,,,43.0970081,-87.9851746
3839,,,43.0589371,-87.9365966
3830,,,43.0458006,-87.9338033
2509,,,42.9007435,-87.9195596
3832,,,43.0484267,-87.9338078
2508,,,43.0260955,-88.0637181
2507,,,43.0385543,-88.0271436
3834,,,43.0523858,-87.9337301
2515,,,42.9667065,-88.0044151
3847,,,43.0713973,-87.9523748
2514,,,43.045741,-88.0205241
2511,,,43.0454368,-88.020754
2519,,,42.9772084,-87.987686
3844,,,43.0654161,-87.9447255
2517,,,42.9212375,-87.9103793
3845,,,43.0624561,-87.9411605
